Cipu;Ra Luos;Endereço Cartorial;Setor;Quadra;Conjunto;Lote;Área de Projeto;Código ;Uos Parâmetro;Uos Setor;Padrão Cores;Inicio de Faixa;Fim de Faixa;Faixa de área;Coef. de aprov. básico;Coef. aprov. máximo;Taxa de ocupação;Taxa de permeabilidade;Altura máxima;Afast. de frente;Afast. de fundo;Afast. lat. direito;Afast. lat. esquerdo;Obs. de afastamento;Galeria;Cota de soleira;Notas específicas;Subsolo;Marquise em área pública;x;y
"81.948";TAGUATINGA;SETOR L NORTE QNL 2 CJ J LT 9;SETOR L NORTE;QNL 2;CJ J;LT 9;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"81.949";TAGUATINGA;SETOR C SUL QSC 1 LT 11;SETOR C SUL;QSC 1;;LT 11;"360";307;RO 2;RO 2;RO 2;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"81.965";TAGUATINGA;SETOR C SUL QSC 13 LT 6;SETOR C SUL;QSC 13;;LT 6;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"81.971";TAGUATINGA;SETOR C SUL QSC 15 LT 5;SETOR C SUL;QSC 15;;LT 5;"360";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"81.975";TAGUATINGA;SETOR L NORTE QNL 1 CJ I LT 13;SETOR L NORTE;QNL 1;CJ I;LT 13;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"81.988";TAGUATINGA;SETOR L NORTE QNL 16 CJ B LT 25;SETOR L NORTE;QNL 16;CJ B;LT 25;"108";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"81.992";TAGUATINGA;SETOR A NORTE QNA 11 LT 23;SETOR A NORTE;QNA 11;;LT 23;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.028";TAGUATINGA;SETOR L NORTE QNL 9 CJ B LT 11;SETOR L NORTE;QNL 9;CJ B;LT 11;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.047";TAGUATINGA;SETOR L NORTE QNL 1 BL I LT 3;SETOR L NORTE;QNL 1;BL I;LT 3;"120";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.066";TAGUATINGA;SETOR D SUL QSD 5 LT 26;SETOR D SUL;QSD 5;;LT 26;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.075";TAGUATINGA;SETOR L NORTE QNL 14 CJ A LT 9;SETOR L NORTE;QNL 14;CJ A;LT 9;"112,5";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.079";TAGUATINGA;SETOR B SUL QSB 12 LT 3;SETOR B SUL;QSB 12;;LT 3;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.081";TAGUATINGA;SETOR L NORTE QNL 13 CJ A LT 7;SETOR L NORTE;QNL 13;CJ A;LT 7;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.101";TAGUATINGA;SETOR L NORTE QNL 3 CJ J LT 1;SETOR L NORTE;QNL 3;CJ J;LT 1;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.162";TAGUATINGA;SETOR D SUL QSD 14 LT 11;SETOR D SUL;QSD 14;;LT 11;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.193";TAGUATINGA;SETOR L NORTE QNL 2 CJ I LT 14;SETOR L NORTE;QNL 2;CJ I;LT 14;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.198";TAGUATINGA;SETOR B NORTE QNB 4 LT 18;SETOR B NORTE;QNB 4;;LT 18;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.204";TAGUATINGA;SETOR L NORTE QNL 6 BL E LT 11;SETOR L NORTE;QNL 6;BL E;LT 11;"120";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.208";TAGUATINGA;SETOR A NORTE QNA 3 LT 12;SETOR A NORTE;QNA 3;;LT 12;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.214";TAGUATINGA;SETOR C SUL QSC 13 LT 12;SETOR C SUL;QSC 13;;LT 12;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.246";TAGUATINGA;SETOR B SUL QSB 10 LT 4;SETOR B SUL;QSB 10;;LT 4;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.255";TAGUATINGA;SETOR L NORTE QNL 14 CJ D LT 3;SETOR L NORTE;QNL 14;CJ D;LT 3;"125,66";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.257";TAGUATINGA;SETOR L NORTE QNL 14 VIA LN 31 LT 39;SETOR L NORTE;QNL 14;VIA LN 31;LT 39;"126";306;RO 2;RO 2;RO 2;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.286";TAGUATINGA;SETOR L NORTE QNL 9 BL J LT 15;SETOR L NORTE;QNL 9;BL J;LT 15;"120";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.304";TAGUATINGA;SETOR A SUL QSA 13 LT 22;SETOR A SUL;QSA 13;;LT 22;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.311";TAGUATINGA;SETOR L NORTE QNL 14 VIA 1 LT 4;SETOR L NORTE;QNL 14;VIA 1;LT 4;"119,58";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.315";TAGUATINGA;SETOR L NORTE QNL 4 CJ C LT 9;SETOR L NORTE;QNL 4;CJ C;LT 9;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.323";TAGUATINGA;SETOR A SUL QSA 15 LT 4;SETOR A SUL;QSA 15;;LT 4;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.325";TAGUATINGA;SETOR C NORTE QNC 6 LT 13;SETOR C NORTE;QNC 6;;LT 13;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.361";TAGUATINGA;SETOR B SUL QSB 6 LT 7;SETOR B SUL;QSB 6;;LT 7;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.368";TAGUATINGA;SETOR DE INDÚSTRIAS GRÁFICAS CJ F LT 10;SETOR DE INDUSTRIAS GRAFICAS;;CJ F;LT 10;"300";347;CSIInd 1;CSIInd 1;CSIInd 1;"0";"400";a≤400;"2";"2";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"82.374";TAGUATINGA;SETOR L NORTE QNL 2 BL H LT 14;SETOR L NORTE;QNL 2;BL H;LT 14;"120";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.379";TAGUATINGA;SETOR L NORTE QNL 4 CJ J LT 8;SETOR L NORTE;QNL 4;CJ J;LT 8;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.416";TAGUATINGA;SETOR L NORTE QNL 20 CJ C LT 2;SETOR L NORTE;QNL 20;CJ C;LT 2;"168";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.417";TAGUATINGA;SETOR B SUL QSB 14 LT 10;SETOR B SUL;QSB 14;;LT 10;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.423";TAGUATINGA;SETOR A SUL QSA 19 LT 6;SETOR A SUL;QSA 19;;LT 6;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.431";TAGUATINGA;SETOR L NORTE QNL 9 BL J LT 1;SETOR L NORTE;QNL 9;BL J;LT 1;"120";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.464";TAGUATINGA;BAIRRO ÁGUAS CLARAS QS 3 PÇ 400 A LT 12;BAIRRO AGUAS CLARAS;QS 3;PC 400 A;LT 12;"90";341;CSII 3;CSII 3;CSII 3;"0";"600";a≤600;"2";"3";"100";;"15,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;SIM;PERMITIDO TIPO 1;OBRIGATÓRIO;;
"82.471";TAGUATINGA;SETOR D SUL QSD 43 LT 12;SETOR D SUL;QSD 43;;LT 12;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.480";TAGUATINGA;SETOR D SUL QSD 43 LT 24;SETOR D SUL;QSD 43;;LT 24;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.523";TAGUATINGA;SETOR L NORTE QNL 1 CJ J LT 1;SETOR L NORTE;QNL 1;CJ J;LT 1;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.540";TAGUATINGA;SETOR A SUL QSA 3 LT 35;SETOR A SUL;QSA 3;;LT 35;"337,95";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.556";TAGUATINGA;SETOR L NORTE QNL 11 CJ G LT 16;SETOR L NORTE;QNL 11;CJ G;LT 16;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.557";TAGUATINGA;SETOR A NORTE QNA 10 LT 19;SETOR A NORTE;QNA 10;;LT 19;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.571";TAGUATINGA;SETOR C SUL QSC 11 LT 28;SETOR C SUL;QSC 11;;LT 28;"360";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.579";TAGUATINGA;SETOR A NORTE QNA 5 LT 25;SETOR A NORTE;QNA 5;;LT 25;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.588";TAGUATINGA;SETOR C SUL QSC 4 LT 27;SETOR C SUL;QSC 4;;LT 27;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.595";TAGUATINGA;SETOR L NORTE QNL 16 CJ C LT 39;SETOR L NORTE;QNL 16;CJ C;LT 39;"103,5";306;RO 2;RO 2;RO 2;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.611";TAGUATINGA;SETOR L NORTE QNL 2 CJ A LT 15;SETOR L NORTE;QNL 2;CJ A;LT 15;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.615";TAGUATINGA;SETOR L NORTE QNL 6 CJ F LT 17;SETOR L NORTE;QNL 6;CJ F;LT 17;"250";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.620";TAGUATINGA;SETOR D SUL QSD 37 LT 14;SETOR D SUL;QSD 37;;LT 14;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.625";TAGUATINGA;SETOR B SUL QSB 7 LT 26;SETOR B SUL;QSB 7;;LT 26;"350";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.659";TAGUATINGA;SETOR D SUL QSD 20 LT 17;SETOR D SUL;QSD 20;;LT 17;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.664";TAGUATINGA;BAIRRO ÁGUAS CLARAS QS 3 EPCT LT 17;BAIRRO AGUAS CLARAS;QS 3;EPCT;LT 17;"1.680";342;CSII 3;CSII 3;CSII 3;"600";"4.500";600<a≤4500;"2";"3";"100";;"36,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;NÃO INFORMADO;;
"82.665";TAGUATINGA;SETOR C SUL QSC 6 LT 24;SETOR C SUL;QSC 6;;LT 24;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.666";TAGUATINGA;SETOR C SUL QSC 16 LT 4;SETOR C SUL;QSC 16;;LT 4;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.667";TAGUATINGA;SETOR L NORTE QNL 3 BL G LT 16;SETOR L NORTE;QNL 3;BL G;LT 16;"120";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.688";TAGUATINGA;SETOR C SUL QSC 22 LT 28;SETOR C SUL;QSC 22;;LT 28;"300";307;RO 2;RO 2;RO 2;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.712";TAGUATINGA;SETOR L NORTE QNL 3 CJ I LT 1;SETOR L NORTE;QNL 3;CJ I;LT 1;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.733";TAGUATINGA;SETOR L NORTE QNL 2 BL F LT 12;SETOR L NORTE;QNL 2;BL F;LT 12;"120";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.746";TAGUATINGA;SETOR A SUL QSA 19 LT 23;SETOR A SUL;QSA 19;;LT 23;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.760";TAGUATINGA;SETOR C SUL QSC 25 LT 28;SETOR C SUL;QSC 25;;LT 28;"300";307;RO 2;RO 2;RO 2;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.767";TAGUATINGA;SETOR D SUL QSD 11 LT 36;SETOR D SUL;QSD 11;;LT 36;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.784";TAGUATINGA;SETOR D SUL QSD 14 LT 30;SETOR D SUL;QSD 14;;LT 30;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.802";TAGUATINGA;SETOR D SUL QSD 27 LT 10;SETOR D SUL;QSD 27;;LT 10;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.809";TAGUATINGA;SETOR C SUL QSC 8 LT 21;SETOR C SUL;QSC 8;;LT 21;"360";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.820";TAGUATINGA;SETOR A NORTE QNA 13 LT 10;SETOR A NORTE;QNA 13;;LT 10;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"82.894";TAGUATINGA;SETOR D SUL QSD 41 LT 12;SETOR D SUL;QSD 41;;LT 12;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.067";TAGUATINGA;SETOR L NORTE QNL 4 CJ H LT 12;SETOR L NORTE;QNL 4;CJ H;LT 12;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"38.796";TAGUATINGA;SETOR C SUL QSC 28 LT 35;SETOR C SUL;QSC 28;;LT 35;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.084";TAGUATINGA;SETOR A SUL QSA 17 LT 15;SETOR A SUL;QSA 17;;LT 15;"310";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.088";TAGUATINGA;SETOR D SUL QSD 19 LT 16;SETOR D SUL;QSD 19;;LT 16;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.094";TAGUATINGA;SETOR C SUL QSC 22 LT 8;SETOR C SUL;QSC 22;;LT 8;"300";305;RO 1;RO 1;RO 1;"250";"650";250<a≤650;"2";"2";"80";"10";"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.095";TAGUATINGA;SETOR L NORTE QNL 16 VIA 2 LT 4;SETOR L NORTE;QNL 16;VIA 2;LT 4;"121,74";306;RO 2;RO 2;RO 2;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.099";TAGUATINGA;SETOR L NORTE QNL 6 CJ C LT 12;SETOR L NORTE;QNL 6;CJ C;LT 12;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.102";TAGUATINGA;SETOR L NORTE QNL 16 CJ A LT 45;SETOR L NORTE;QNL 16;CJ A;LT 45;"112,5";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
"36.106";TAGUATINGA;SETOR L NORTE QNL 9 CJ D LT 16;SETOR L NORTE;QNL 9;CJ D;LT 16;"200";304;RO 1;RO 1;RO 1;"0";"250";a≤250;"2";"2";"100";;"10,5";;;;;;NÃO INFORMADO;PONTO MÉDIO DA TESTADA FRONTAL;NÃO;PERMITIDO TIPO 1;PROIBIDO;;
